"station","hour","output","input","net","lon","lat","type","loctype","address","north","south","east","west","postal_code","country","administrative_area_level_2","administrative_area_level_1","locality","street","streetNo","point_of_interest","query"
"3rd & D St SE","14",1,1,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+D+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & D St SE","05",1,1,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+D+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & D St SE","03",1,1,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+D+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","11",0,1,1,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","09",0,2,2,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","21",2,6,4,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","20",1,0,-1,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","23",0,2,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","03",0,2,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","08",3,0,-3,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","10",3,2,-1,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","06",0,2,2,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","22",0,2,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","00",0,2,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","05",0,2,2,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","19",4,4,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","15",2,1,-1,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","17",3,4,1,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","18",2,2,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","01",0,2,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","04",0,2,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","12",0,2,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","07",4,2,-2,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","02",0,2,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","14",0,2,0,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","16",0,1,1,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"3rd & G St SE","13",1,0,-1,-77.0024166,38.8274422,"route","geometric_center","3rd street southeast, washington, dc 20032, usa",38.8309685,38.823866,-77.0004334197085,-77.0031313802915,"20032","united states",,"district of columbia","washington","3rd street southeast",,,"3rd+and+G+St+SE,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","20",0,1,0,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","01",0,1,0,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","17",2,1,-1,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","11",3,3,0,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","03",0,1,0,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","18",7,5,-2,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","07",4,6,2,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","15",3,1,-2,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","19",1,3,2,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","13",1,3,2,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","16",9,5,-4,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","10",0,1,0,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
"4th & E St SW","08",3,10,7,-77.0158109,38.8634848,"intersection","approximate","4th avenue & e street, washington, dc 20319, usa",38.8648337802915,38.8621358197085,-77.0144619197085,-77.0171598802915,"20319","united states",,"district of columbia","washington","4th avenue",,,"4th+and+E+St+SW,+Washington,+District+of+Columbia,+USA."
